tenure,monthly_charges,contract_type,support_calls,data_usage_gb,senior_citizen,TRUE_PROB,churn
20,70.76,Month-to-Month,0,8.55,0,0.5079,0
31,39.76,Month-to-Month,0,3.96,0,0.1628,0
14,64.06,Month-to-Month,2,1.17,1,0.7505,1
35,94.09,Two Year,0,0.55,1,0.2696,0
19,73.58,One Year,2,12.4,0,0.4247,1
24,43.38,Two Year,2,9.01,0,0.1129,0
38,45.52,One Year,0,4.25,0,0.0565,0
28,50.17,Month-to-Month,1,18.12,0,0.259,0
34,84.99,Month-to-Month,1,4.23,0,0.5011,0
37,82.53,Two Year,0,9.91,0,0.1239,0
28,20.0,One Year,2,19.19,0,0.0553,0
35,63.37,One Year,2,14.7,0,0.1546,0
20,67.95,Month-to-Month,1,5.72,0,0.5589,1
38,45.76,Month-to-Month,2,9.13,1,0.2522,0
26,57.19,Two Year,2,4.27,0,0.1652,0
54,91.62,Month-to-Month,0,8.33,0,0.2197,1
31,73.18,Month-to-Month,1,2.38,0,0.4467,0
22,55.01,Month-to-Month,3,4.56,0,0.5513,1
38,61.25,One Year,2,1.88,0,0.1499,0
55,60.44,Month-to-Month,1,0.5,0,0.1129,0
23,70.64,Month-to-Month,1,7.1,0,0.5376,1
21,36.41,Month-to-Month,2,15.99,0,0.3082,0
5,51.6,Month-to-Month,3,0.5,1,0.8123,1
31,85.71,Month-to-Month,2,1.75,0,0.6193,1
25,63.55,Month-to-Month,1,4.93,0,0.456,1
38,48.0,Two Year,0,8.77,0,0.0385,0
38,48.83,Two Year,2,1.5,0,0.0688,0
13,79.42,Month-to-Month,1,0.5,0,0.7599,0
45,54.64,One Year,1,5.86,1,0.0808,0
19,75.22,One Year,1,13.66,0,0.3663,0
23,52.46,Month-to-Month,1,0.5,0,0.4036,0
7,42.4,Month-to-Month,1,3.44,0,0.5467,1
35,69.89,Month-to-Month,1,8.71,0,0.3494,1
16,63.05,Month-to-Month,1,1.12,0,0.6008,0
21,78.7,Month-to-Month,3,2.15,0,0.7544,1
15,82.68,Two Year,1,6.13,0,0.4183,1
47,57.84,Month-to-Month,2,24.5,0,0.1435,0
24,71.98,One Year,1,2.71,0,0.3134,1
14,57.22,Month-to-Month,2,5.35,0,0.6202,0
14,77.67,Month-to-Month,3,4.09,0,0.8085,0
44,69.67,Month-to-Month,1,18.22,0,0.2145,1
18,52.52,Month-to-Month,1,0.6,0,0.4727,0
23,50.85,One Year,2,6.68,0,0.2222,1
30,70.37,One Year,1,14.97,0,0.2,0
25,88.24,Month-to-Month,1,35.46,0,0.5549,1
9,83.03,One Year,1,9.6,0,0.5926,0
40,46.14,Two Year,2,3.82,0,0.0556,0
26,48.24,One Year,1,4.25,0,0.148,1
34,51.19,Month-to-Month,1,3.47,0,0.2395,0
41,53.07,One Year,2,7.4,0,0.0902,0
8,28.67,Month-to-Month,2,10.76,0,0.4416,0
41,80.8,Two Year,2,13.69,0,0.134,0
72,55.88,Month-to-Month,0,4.31,1,0.0381,0
36,74.24,Month-to-Month,2,10.09,0,0.4233,0
55,58.68,Month-to-Month,2,19.84,1,0.1396,0
47,64.54,Month-to-Month,0,20.29,0,0.1255,0
41,51.3,Two Year,2,9.74,0,0.0577,0
47,64.43,Month-to-Month,2,8.1,0,0.2123,0
51,47.58,Month-to-Month,5,6.07,1,0.2571,0
52,64.58,Two Year,1,1.62,0,0.0407,0
14,94.14,Month-to-Month,2,1.06,0,0.8598,1
49,75.41,Month-to-Month,3,5.32,0,0.3269,1
26,70.82,One Year,0,1.39,0,0.2395,0
53,38.61,Month-to-Month,1,6.88,0,0.0571,0
38,76.35,Month-to-Month,1,8.3,0,0.365,1
14,78.29,Month-to-Month,2,5.97,1,0.8165,1
57,70.37,One Year,3,0.5,0,0.0915,0
19,69.29,Two Year,2,0.5,0,0.3249,1
25,62.2,Month-to-Month,0,0.96,0,0.3939,0
64,77.99,Month-to-Month,1,1.33,0,0.1236,0
32,92.94,Month-to-Month,1,36.75,0,0.4889,0
24,71.61,Two Year,1,3.38,0,0.2221,1
28,45.57,Month-to-Month,1,2.76,0,0.2712,1
24,47.1,Two Year,1,0.5,0,0.1139,0
44,79.52,Month-to-Month,1,8.07,1,0.3779,0
24,45.73,Two Year,1,8.45,0,0.096,0
29,69.02,One Year,0,1.54,0,0.1963,0
39,58.09,One Year,2,20.13,0,0.1001,0
37,43.56,Month-to-Month,1,12.9,0,0.1497,0
20,81.65,One Year,1,2.09,0,0.4487,1
44,79.14,Month-to-Month,2,5.32,0,0.3689,1
22,37.89,Month-to-Month,2,4.91,0,0.3376,0
16,74.63,Month-to-Month,1,3.43,1,0.7376,0
10,71.71,Two Year,0,13.61,0,0.3131,1
27,81.75,One Year,2,0.93,0,0.4171,0
11,68.34,Month-to-Month,0,4.29,1,0.7019,1
19,93.54,One Year,2,4.47,0,0.6263,0
29,62.47,Month-to-Month,0,5.06,0,0.3242,1
51,59.56,Two Year,1,15.81,1,0.0409,0
25,45.5,One Year,2,1.97,0,0.1778,0
13,46.32,One Year,2,0.87,0,0.3248,0
28,44.51,Month-to-Month,1,7.69,0,0.2554,1
50,69.37,Two Year,0,1.53,0,0.0436,1
25,59.62,Two Year,1,0.62,1,0.2028,0
55,71.61,One Year,0,4.45,1,0.066,0
29,40.82,Month-to-Month,5,1.98,0,0.4523,1
42,47.89,One Year,0,3.59,1,0.0659,0
33,47.55,One Year,1,2.41,0,0.1024,1
54,108.39,Month-to-Month,1,0.78,0,0.4259,1
72,61.69,Month-to-Month,0,6.57,1,0.0448,0
23,63.67,Month-to-Month,2,0.5,1,0.6361,0
32,63.45,One Year,0,27.14,0,0.1019,0
51,96.06,Month-to-Month,1,3.34,0,0.3569,1
33,32.73,Month-to-Month,1,9.5,0,0.1358,0
10,63.8,One Year,3,13.3,0,0.5326,0
25,32.55,Month-to-Month,1,2.62,0,0.2212,1
33,20.0,Month-to-Month,2,11.05,0,0.113,0
61,50.32,Month-to-Month,4,14.29,0,0.0977,0
31,73.24,Two Year,2,2.21,0,0.2097,0
18,49.04,One Year,2,39.14,0,0.1796,1
34,72.92,Month-to-Month,2,0.5,0,0.4813,1
58,67.13,Two Year,1,1.96,1,0.0425,1
21,62.22,Month-to-Month,0,12.11,0,0.4129,1
22,90.3,Two Year,1,1.73,0,0.389,0
21,53.08,Month-to-Month,0,9.59,0,0.3443,0
14,72.61,Month-to-Month,0,15.48,0,0.5959,1
30,28.94,Month-to-Month,2,25.6,0,0.1436,0
28,66.98,Month-to-Month,2,5.14,0,0.4903,1
10,59.86,Month-to-Month,1,28.35,0,0.5514,1
19,41.36,One Year,0,4.24,0,0.1404,1
32,72.97,Two Year,1,1.97,0,0.1592,0
41,50.22,Month-to-Month,1,5.77,0,0.1621,0
47,99.64,Month-to-Month,0,8.39,0,0.3683,0
43,20.0,Month-to-Month,2,4.9,1,0.0964,0
29,69.97,Month-to-Month,2,6.7,1,0.572,0
12,65.85,One Year,4,4.31,1,0.6724,1
26,59.38,Month-to-Month,0,5.95,0,0.3381,0
6,54.42,One Year,0,24.39,0,0.29,1
32,66.37,Month-to-Month,3,5.54,0,0.4867,1
20,86.24,Month-to-Month,0,2.34,0,0.6591,1
8,31.56,Month-to-Month,2,11.38,0,0.4664,0
35,48.88,Month-to-Month,0,3.29,0,0.173,0
58,43.99,Month-to-Month,1,13.55,0,0.0484,0
11,43.05,One Year,3,0.5,0,0.3759,0
37,71.85,Month-to-Month,1,3.23,0,0.3548,1
24,76.79,Month-to-Month,2,0.79,1,0.7217,1
19,86.3,One Year,1,0.71,0,0.5079,1
19,77.1,Month-to-Month,0,8.59,0,0.5794,0
24,78.72,One Year,2,3.89,0,0.4242,1
24,36.76,Month-to-Month,2,16.41,0,0.2731,0
29,94.67,Month-to-Month,0,5.81,0,0.5997,1
18,60.8,Two Year,2,2.8,1,0.3318,0
20,85.66,One Year,3,10.21,0,0.5748,1
39,37.48,Month-to-Month,2,7.83,0,0.1513,0
17,60.17,Month-to-Month,2,12.86,0,0.5699,0
33,83.86,Two Year,2,8.25,0,0.2322,0
24,65.56,Month-to-Month,0,1.46,0,0.4282,0
22,49.92,Month-to-Month,5,8.88,0,0.6128,1
67,91.2,One Year,0,3.97,0,0.0492,1
14,41.57,One Year,1,4.98,1,0.2725,0
60,64.59,One Year,1,20.36,0,0.0305,0
44,77.8,One Year,1,3.57,0,0.1415,0
21,106.91,One Year,0,7.57,1,0.6471,0
45,55.83,Two Year,1,3.61,0,0.0461,0
4,59.47,One Year,4,0.8,0,0.6747,1
20,56.11,Month-to-Month,1,4.83,0,0.4659,1
17,69.77,Month-to-Month,0,7.27,0,0.5481,0
36,76.76,One Year,3,4.19,1,0.367,1
41,86.87,Two Year,0,3.96,0,0.1185,0
35,80.12,Month-to-Month,4,13.74,0,0.5931,1
31,55.05,Month-to-Month,0,0.5,1,0.3192,0
46,81.27,Two Year,0,2.8,0,0.0783,0
43,66.83,One Year,0,13.36,0,0.0747,0
20,79.91,Month-to-Month,1,20.26,0,0.6028,0
22,81.05,One Year,3,4.25,0,0.5353,1
42,97.6,Two Year,2,17.57,0,0.2059,1
29,57.91,Two Year,3,1.77,1,0.2381,0
30,54.09,One Year,0,2.0,0,0.1201,0
32,73.94,Month-to-Month,1,14.98,1,0.4796,0
10,88.65,Two Year,0,18.69,0,0.4337,0
20,66.16,Month-to-Month,3,2.02,0,0.677,0
37,89.95,Two Year,6,0.5,0,0.4773,1
20,78.8,Month-to-Month,0,0.76,0,0.6123,1
26,60.98,Month-to-Month,0,2.42,0,0.3653,1
37,76.27,Month-to-Month,3,11.47,0,0.4807,1
47,56.3,Month-to-Month,0,5.71,0,0.1131,1
50,69.77,One Year,1,4.86,1,0.1021,0
52,43.54,Two Year,2,7.02,0,0.0246,0
27,63.64,One Year,1,17.67,1,0.2321,0
26,84.99,Two Year,4,0.76,1,0.5555,1
15,80.34,Month-to-Month,0,9.49,0,0.663,1
58,77.42,One Year,1,20.92,0,0.0517,0
25,70.75,Two Year,3,1.92,0,0.3081,0
57,68.2,One Year,1,14.55,0,0.0433,0
34,39.66,Month-to-Month,1,9.58,1,0.2074,0
49,60.88,One Year,3,0.5,0,0.1075,0
28,68.65,One Year,1,2.11,0,0.2413,1
39,42.51,Month-to-Month,0,7.45,0,0.1131,0
49,29.96,Two Year,1,5.58,1,0.019,0
22,87.58,Two Year,3,6.01,0,0.4713,0
52,66.02,Month-to-Month,0,2.11,1,0.1643,0
16,69.2,One Year,1,8.99,0,0.376,1
66,76.11,One Year,0,2.48,0,0.0318,0
32,45.36,One Year,0,3.95,1,0.1043,0
20,56.93,Month-to-Month,1,3.68,1,0.5453,1
44,95.08,Two Year,3,8.92,0,0.2364,0
35,55.23,Month-to-Month,3,0.76,0,0.3749,1
10,59.68,Month-to-Month,2,1.84,0,0.701,0
24,51.61,Two Year,0,1.79,0,0.105,0
17,50.18,One Year,4,0.92,0,0.4187,0
17,87.11,Two Year,1,1.86,0,0.4328,1
17,20.0,Month-to-Month,2,7.47,0,0.2626,1
38,55.86,Month-to-Month,0,10.54,0,0.1703,1
45,69.51,Two Year,2,8.64,0,0.0822,0
19,98.94,Month-to-Month,2,5.16,0,0.8375,1
9,42.3,Two Year,1,0.5,1,0.2713,0
6,38.89,Two Year,0,25.55,0,0.133,1
72,47.8,One Year,2,1.47,0,0.0141,0
32,79.03,Month-to-Month,0,8.83,0,0.4072,0
44,67.51,One Year,2,19.52,0,0.1056,0
26,36.15,Two Year,1,9.57,0,0.0621,0
7,66.99,Month-to-Month,1,1.97,0,0.7359,0
36,96.03,Month-to-Month,1,3.04,0,0.5738,0
63,70.29,Month-to-Month,2,0.5,1,0.1677,0
21,68.29,Month-to-Month,1,7.59,0,0.5458,1
7,69.49,Two Year,0,7.59,0,0.3569,0
15,73.29,Two Year,2,10.34,1,0.4552,1
45,39.66,Two Year,0,0.5,1,0.0291,0
35,60.36,One Year,1,13.62,1,0.1549,0
52,61.4,One Year,2,10.74,0,0.0627,0
29,55.33,Month-to-Month,5,1.21,0,0.5745,0
41,78.72,One Year,3,3.42,0,0.2511,0
23,52.32,One Year,3,8.14,0,0.2647,0
16,57.8,Two Year,1,5.48,0,0.2244,0
41,39.8,Two Year,3,0.98,0,0.0551,0
45,72.57,Two Year,2,0.73,0,0.1013,0
21,83.84,Two Year,0,12.17,0,0.2676,0
60,57.78,Two Year,2,1.36,0,0.027,0
61,81.15,Month-to-Month,2,1.51,0,0.1948,0
17,62.06,Two Year,0,14.22,0,0.1729,1
18,20.0,One Year,1,7.58,0,0.0916,0
18,63.97,Month-to-Month,2,7.43,0,0.6102,1
27,61.49,Month-to-Month,1,5.22,0,0.3959,0
24,67.06,One Year,2,6.73,0,0.3163,0
14,70.06,Month-to-Month,2,7.37,1,0.7737,1
18,51.32,Month-to-Month,3,27.49,0,0.4842,0
7,94.43,One Year,3,2.02,0,0.8172,1
8,63.68,Two Year,2,1.93,0,0.4251,1
12,61.01,Two Year,2,0.5,1,0.4276,1
72,79.89,Month-to-Month,1,8.59,0,0.0771,0
67,65.37,Month-to-Month,4,6.37,0,0.1247,0
42,116.32,Month-to-Month,2,0.94,0,0.7139,0
21,60.8,Month-to-Month,3,3.63,1,0.6808,1
12,72.04,Month-to-Month,2,1.57,0,0.7659,1
29,50.02,Two Year,1,3.22,0,0.0914,0
37,82.41,One Year,1,24.17,0,0.1814,0
19,71.17,Month-to-Month,0,9.2,0,0.5242,1
36,58.22,Month-to-Month,1,0.5,0,0.2771,0
15,47.55,Month-to-Month,1,2.33,0,0.4736,0
21,38.81,Month-to-Month,2,0.5,0,0.3707,1
26,73.37,Month-to-Month,2,10.04,0,0.5706,1
68,37.26,Two Year,2,5.07,0,0.0076,0
18,91.17,Month-to-Month,1,40.95,0,0.6544,0
37,39.74,Month-to-Month,1,10.58,0,0.1405,0
17,61.43,Month-to-Month,0,5.84,1,0.5663,1
15,47.37,One Year,3,13.07,0,0.313,0
19,65.65,Month-to-Month,4,9.76,0,0.7106,1
30,65.53,Month-to-Month,0,2.24,0,0.3496,0
64,73.9,Month-to-Month,1,6.04,1,0.133,0
21,34.47,One Year,2,6.5,0,0.1517,0
45,49.73,Month-to-Month,1,4.8,0,0.1297,0
70,84.41,Month-to-Month,0,1.58,0,0.0854,0
33,78.17,Month-to-Month,1,2.02,0,0.4623,0
50,20.0,Month-to-Month,3,2.64,0,0.0654,0
19,72.54,Month-to-Month,0,0.5,1,0.6487,0
36,44.35,Month-to-Month,1,19.91,0,0.1468,0
41,53.16,Month-to-Month,0,9.27,0,0.1388,0
13,60.45,Month-to-Month,1,9.36,1,0.6539,1
18,96.15,Month-to-Month,0,6.8,0,0.7515,0
25,44.15,Month-to-Month,1,9.35,0,0.2803,0
20,36.92,Month-to-Month,0,32.08,0,0.1884,0
27,74.01,Two Year,1,3.89,0,0.2125,1
12,64.44,One Year,1,9.97,0,0.3903,1
67,89.14,Two Year,2,3.56,0,0.0507,0
48,57.94,Two Year,1,15.41,0,0.0351,0
72,89.22,Two Year,2,15.62,0,0.0313,0
14,65.33,One Year,2,18.6,1,0.4704,0
37,75.58,One Year,2,0.5,0,0.2407,0
20,97.48,Month-to-Month,3,2.83,0,0.8632,1
15,61.66,Month-to-Month,1,1.15,0,0.5929,0
46,85.89,One Year,1,4.84,0,0.1574,0
30,52.73,Two Year,1,5.47,0,0.0913,0
24,69.55,Month-to-Month,1,2.36,0,0.5263,1
34,36.11,One Year,1,10.28,0,0.0596,0
18,54.91,Month-to-Month,2,2.52,1,0.6229,1
18,43.84,Month-to-Month,1,15.39,0,0.3525,1
20,89.42,Month-to-Month,0,1.56,0,0.691,0
51,99.78,Month-to-Month,0,3.66,0,0.3267,0
49,57.91,Month-to-Month,0,7.79,0,0.1065,0
14,49.54,One Year,1,7.44,0,0.263,1
65,38.72,Two Year,0,0.65,1,0.0085,0
29,70.29,Two Year,1,14.98,0,0.1486,0
36,52.95,Month-to-Month,2,7.29,1,0.3221,0
20,54.03,Two Year,2,16.31,0,0.1775,0
30,97.59,Month-to-Month,1,16.18,0,0.6326,0
15,59.07,Month-to-Month,1,6.32,0,0.5526,0
19,76.73,One Year,0,19.33,1,0.3731,1
44,66.06,Month-to-Month,1,15.09,0,0.193,0
45,37.9,Month-to-Month,0,25.38,0,0.0546,0
37,28.1,Month-to-Month,2,15.2,0,0.1106,0
23,74.75,One Year,2,13.77,0,0.3626,0
14,99.08,Month-to-Month,3,5.07,0,0.9027,1
54,71.3,One Year,1,1.91,0,0.0686,0
47,77.48,One Year,2,19.33,0,0.1239,1
9,46.91,One Year,2,10.26,0,0.344,0
45,85.3,Two Year,0,2.65,0,0.0932,1
24,85.05,Month-to-Month,0,3.34,0,0.5947,0
41,51.08,Month-to-Month,3,9.27,0,0.2334,0
12,75.91,Month-to-Month,0,5.2,0,0.6794,1
20,29.67,Month-to-Month,2,0.68,0,0.313,1
31,79.48,One Year,2,1.22,0,0.3396,1
67,53.55,Month-to-Month,2,10.95,0,0.0528,0
31,40.46,Month-to-Month,1,3.19,0,0.2087,0
50,73.05,One Year,2,5.67,0,0.1084,0
33,29.57,One Year,2,11.64,0,0.0629,0
32,71.85,One Year,0,11.13,0,0.1574,0
38,42.35,Two Year,1,1.46,0,0.0435,0
28,38.07,One Year,1,0.83,0,0.0983,0
44,66.2,One Year,0,7.16,0,0.0755,0
16,61.55,Month-to-Month,0,10.83,0,0.4853,1
29,94.14,Two Year,2,1.29,0,0.3923,1
69,39.3,One Year,0,3.72,0,0.0072,0
51,92.5,Month-to-Month,1,16.34,0,0.2852,0
35,42.25,Month-to-Month,1,23.09,0,0.1431,0
48,83.39,One Year,1,4.84,0,0.1376,0
60,87.12,Two Year,2,0.66,0,0.0705,0
8,71.43,Month-to-Month,1,2.38,0,0.7517,0
25,49.18,Month-to-Month,1,2.12,0,0.3367,1
20,34.54,Two Year,2,2.18,1,0.1498,0
13,25.96,Two Year,1,5.45,0,0.1013,0
72,102.05,Month-to-Month,2,7.0,0,0.1895,0
39,59.06,Month-to-Month,1,1.05,0,0.2394,0
47,42.91,One Year,1,17.61,0,0.0325,0
21,42.14,Month-to-Month,3,7.74,0,0.4421,0
25,68.36,Two Year,1,7.28,0,0.1874,0
29,57.1,Month-to-Month,2,34.92,1,0.3588,0
36,26.61,Month-to-Month,2,7.91,1,0.1625,0
43,82.29,Month-to-Month,0,21.16,0,0.2456,0
10,71.7,Month-to-Month,2,2.7,1,0.8305,1
42,101.8,Month-to-Month,0,2.2,0,0.482,0
26,87.82,Month-to-Month,1,5.81,0,0.6417,0
62,20.0,One Year,1,5.68,0,0.0074,0
55,93.34,Month-to-Month,0,2.05,0,0.2343,0
34,89.15,Two Year,1,9.62,0,0.2115,1
30,50.27,Month-to-Month,1,0.5,0,0.2916,0
25,56.35,One Year,2,9.39,0,0.2245,0
36,73.23,Month-to-Month,1,4.89,0,0.3731,1
54,44.72,Month-to-Month,2,9.34,0,0.0826,0
30,60.15,One Year,1,5.19,0,0.166,1
22,85.0,One Year,1,30.3,0,0.3531,0
30,75.35,One Year,2,3.26,0,0.314,0
34,51.66,One Year,2,32.4,0,0.0896,0
15,85.46,One Year,1,0.54,0,0.5595,1
13,71.06,Month-to-Month,0,9.21,0,0.615,1
22,70.37,Two Year,2,4.84,0,0.284,0
61,54.7,One Year,2,13.81,1,0.037,0
52,64.87,Two Year,1,12.47,0,0.0353,0
11,49.52,Two Year,2,12.88,0,0.2433,1
17,26.19,Month-to-Month,1,0.8,0,0.2729,1
43,59.4,Month-to-Month,0,13.82,0,0.143,0
23,62.56,One Year,2,1.93,0,0.3045,0
37,67.75,One Year,1,0.5,0,0.1565,0
12,89.24,One Year,3,1.96,0,0.7437,1
30,51.95,One Year,2,5.22,0,0.1664,1
28,57.64,Month-to-Month,2,10.84,0,0.3963,0
47,80.32,Month-to-Month,2,1.97,0,0.3484,1
36,49.95,Month-to-Month,1,0.96,0,0.2194,1
32,68.07,One Year,3,8.31,0,0.2755,1
10,56.83,One Year,0,33.03,1,0.2914,0
71,60.13,Month-to-Month,3,7.35,0,0.0698,0
41,80.16,One Year,1,9.4,0,0.1631,1
20,57.53,Month-to-Month,3,6.59,0,0.5941,0
31,80.81,Month-to-Month,0,12.2,0,0.4196,0
24,25.95,One Year,2,29.77,0,0.0726,0
26,36.41,Month-to-Month,1,6.28,0,0.2231,0
52,20.0,One Year,0,4.31,0,0.0103,0
17,41.68,Two Year,3,15.75,0,0.1738,1
42,102.14,Two Year,1,27.98,0,0.1656,0
53,64.65,Month-to-Month,1,1.11,0,0.1434,0
39,50.57,Month-to-Month,2,6.91,0,0.2212,1
27,80.66,One Year,1,12.58,1,0.3738,0
19,83.48,One Year,1,6.1,0,0.466,1
20,40.58,One Year,1,4.21,0,0.1546,0
31,114.96,Month-to-Month,0,8.52,1,0.7696,0
30,70.53,Month-to-Month,4,2.52,0,0.6275,1
45,73.05,One Year,0,3.44,0,0.0948,0
12,74.94,One Year,2,38.91,0,0.4328,0
52,74.9,Month-to-Month,0,8.1,1,0.1982,0
72,52.57,Month-to-Month,1,16.5,0,0.0272,0
28,107.25,One Year,1,13.19,0,0.506,1
26,59.3,Month-to-Month,1,8.45,1,0.4584,0
27,84.15,Month-to-Month,3,14.7,0,0.6747,1
31,55.5,Month-to-Month,3,2.71,0,0.4246,1
25,51.95,Month-to-Month,2,8.11,1,0.4742,0
9,103.04,One Year,1,7.14,0,0.7606,1
27,62.83,Month-to-Month,1,7.79,0,0.4028,1
17,64.32,Month-to-Month,1,1.48,1,0.6625,1
32,70.67,Month-to-Month,2,2.6,0,0.48,0
54,117.04,Month-to-Month,0,2.7,0,0.4232,1
17,108.38,One Year,2,7.37,0,0.7462,1
65,90.68,Month-to-Month,0,28.76,0,0.0936,0
24,120.0,One Year,2,24.64,0,0.6911,0
18,46.11,Month-to-Month,1,2.06,0,0.4104,1
41,78.12,Month-to-Month,2,2.91,0,0.4062,0
23,66.52,Month-to-Month,1,0.5,0,0.5285,0
29,29.62,Month-to-Month,1,4.07,0,0.1689,1
30,74.26,One Year,2,14.4,0,0.2733,1
40,55.18,Month-to-Month,1,19.79,1,0.2117,0
28,95.67,Two Year,0,2.16,0,0.2939,0
27,57.1,Month-to-Month,1,2.47,0,0.3812,1
24,55.96,Month-to-Month,2,2.0,0,0.476,0
38,95.66,Month-to-Month,3,3.45,0,0.6611,0
22,63.69,One Year,2,13.07,0,0.2963,0
55,88.26,Month-to-Month,0,8.33,0,0.1892,0
30,73.49,Month-to-Month,1,12.33,0,0.4367,1
10,73.76,Month-to-Month,3,7.0,0,0.8181,1
34,60.12,Month-to-Month,1,2.38,0,0.3011,0
37,75.04,Two Year,4,2.07,0,0.2425,0
56,62.37,Month-to-Month,4,0.5,0,0.2205,0
19,48.92,One Year,2,12.15,0,0.2288,0
18,62.91,One Year,1,15.02,0,0.2841,0
41,90.76,Month-to-Month,2,11.7,0,0.4904,0
51,75.72,Month-to-Month,0,0.62,0,0.1787,0
19,80.37,One Year,1,11.49,0,0.4185,1
34,65.03,Month-to-Month,1,0.5,0,0.3535,0
28,26.24,Month-to-Month,0,0.89,0,0.1298,0
19,40.57,One Year,0,4.65,0,0.131,0
