text,clean,star,vader_compound,token_count,log_token_count,resid_m1,star_bin_1,star_bin_5
very good app for developers! This is amazing app for Android developers. But unfortunately  this not work on android 4.4 or higher. How can i get log form android 4.4 or higher?,very good app for developers this is amazing app for android developers but unfortunately this not work on android or higher how can i get log form android or higher,4,0.175,16,2.833213344056216,1.0068781017191872,0,0
I think it is okay,i think it is okay,4,0.2263,2,1.0986122886681098,0.9244758088199956,0,0
Good clock widget I always use this clock widget  hope to see option for changing font on widget  In that case i will give 5 star.,good clock widget i always use this clock widget hope to see option for changing font on widget in that case i will give star,4,0.7003,16,2.833213344056216,0.16309789782161666,0,0
Great app!!,great app,4,0.6892,2,1.0986122886681098,0.1809276337120851,0,0
Needs contacts/calendar sync Good for managing files but it would be better if it could also manage contacts and the calendar so I didn't need separate apps.,needs contacts calendar sync good for managing files but it would be better if it could also manage contacts and the calendar so i didn t need separate apps,4,0.7003,17,2.8903717578961645,0.16309789782161666,0,0
Tried & True Solution Simple open source multi platform solution. Only wish it had fingerprint authentication.,tried true solution simple open source multi platform solution only wish it had fingerprint authentication,4,0.8442,12,2.5649493574615367,-0.06804615574940964,0,0
Why can't I move the storage location to my sd card? The solution seems pretty messy and what happens if it gets updated.... But thanks for trying,why can t i move the storage location to my sd card the solution seems pretty messy and what happens if it gets updated but thanks for trying,4,0.705,13,2.6390573296152584,0.15554837001213961,0,0
Does its job - Needs Nexus Imprint support FINALLY received Material update  but pay attention to detail.. There are still elements of Jelly Bean lingering around (cut/copy/paste menu),does its job needs nexus imprint support finally received material update but pay attention to detail there are still elements of jelly bean lingering around cut copy paste menu,4,0.0644,22,3.1354942159291497,1.1845329476188087,0,0
Useful for teaching!,useful for teaching,4,0.4926,2,1.0986122886681098,0.4967227757000203,0,0
Love Extraordinary,love extraordinary,4,0.6369,2,1.0986122886681098,0.26493620912393157,0,0
I like,i like,4,0.3612,1,0.6931471805599453,0.7077882978628622,0,0
Good Its very useful things,good its very useful things,4,0.7264,3,1.3862943611198906,0.12117392424132634,0,0
Excellent,excellent,4,0.5719,1,0.6931471805599453,0.3693445724464941,0,0
It's cool,it s cool,4,0.3182,1,0.6931471805599453,0.7768584459070187,0,0
Lipton,lipton,4,0.0,1,0.6931471805599453,1.2879775414337784,0,0
"I would give 5 stars IF THERE COULD BE also STATISTICS OF ALL OF THE HABITS TOGETHER  and not just one by one. Also   defining habits also by QUANTITY and not only """"""""""""""""yes"""""""""""""""" or """"""""""""""""no"""""""""""""""" (for example   when I read only 15 pages of a book  while i should be reading 20)""""",i would give stars if there could be also statistics of all of the habits together and not just one by one also defining habits also by quantity and not only yes or no for example when i read only pages of a book while i should be reading,4,0.0,21,3.091042453358316,1.2879775414337784,0,0
Google play It is good,google play it is good,4,0.6486,3,1.3862943611198906,0.24614270372587033,0,0
Excellent,excellent,4,0.5719,1,0.6931471805599453,0.3693445724464941,0,0
Like it If u guys could run the emulator fast then I would rate 5 stars,like it if u guys could run the emulator fast then i would rate stars,4,0.3612,9,2.302585092994046,0.7077882978628622,0,0
Its very good. My favorite part is also the most annoying however  as since it automatically adds more songs to the download queue you don't have to keep searchin  but downloads can take alot longer.,its very good my favorite part is also the most annoying however as since it automatically adds more songs to the download queue you don t have to keep searchin but downloads can take alot longer,4,0.3031,18,2.9444389791664403,0.8011133118481064,0,0
nice ki,nice ki,4,0.4215,1,0.6931471805599453,0.6109294623497772,0,0
I fucl Chodi,i fucl chodi,4,0.0,2,1.0986122886681098,1.2879775414337784,0,0
Ok Good,ok good,4,0.6249,1,0.6931471805599453,0.28421159927578943,0,0
Liked it Pretty good if the widget should be placed where ever we want rather than the bottom left  top right or something else.....,liked it pretty good if the widget should be placed where ever we want rather than the bottom left top right or something else,4,0.875,14,2.70805020110221,-0.11751965713917834,0,0
Not a bad app,not a bad app,4,0.431,2,1.0986122886681098,0.5956697784795564,0,0
No problems... Great lockscreen replacement  just add a option to use a alternate wallpaper & a option to add blur to the wallpaper.,no problems great lockscreen replacement just add a option to use a alternate wallpaper a option to add blur to the wallpaper,4,0.4404,13,2.6390573296152584,0.5805707228606014,0,0
Superb Search engine,superb search engine,4,0.6249,3,1.3862943611198906,0.28421159927578943,0,0
Gd,gd,4,0.0,0,0.0,1.2879775414337784,0,0
When is this going to get a new update? It's missing some useful information now.,when is this going to get a new update it s missing some useful information now,4,0.1779,7,2.0794415416798357,1.0022198824324882,0,0
Khan Smr,khan smr,4,0.0,2,1.0986122886681098,1.2879775414337784,0,0
Ok,ok,4,0.296,0,0.0,0.8125179176879556,0,0
Nice app App works fine. 4 stars because ads keep popping in.,nice app app works fine stars because ads keep popping in,4,0.5574,9,2.302585092994046,0.392635668879989,0,0
Its very use full & good..,its very use full good,4,0.0,3,1.3862943611198906,1.2879775414337784,0,0
Nce,nce,4,0.0,1,0.6931471805599453,1.2879775414337784,0,0
Nice Theme Only One Bug Love the font & style  but I use SoftKeyz to change my navbar & the back button always remains stock regardless of what nav key pack I use.,nice theme only one bug love the font style but i use softkeyz to change my navbar the back button always remains stock regardless of what nav key pack i use,4,0.5423,21,3.091042453358316,0.4168905348210763,0,0
Good,good,4,0.4404,1,0.6931471805599453,0.5805707228606014,0,0
Great Like it,great like it,4,0.765,2,1.0986122886681098,0.05917141925285074,0,0
GooD,good,4,0.4404,1,0.6931471805599453,0.5805707228606014,0,0
"Good  but need more settings. Hi  can you please add these """"""""""""""""""""""""""""""""sched_wakeup_granularity_ns""""""""""""""""""""""""""""""""  """"""""""""""""""""""""""""""""sched_latency_ns""""""""""""""""""""""""""""""""  """"""""""""""""""""""""""""""""sched_min_granularity_ns"""""""""""""""""""""""""""""""" settings to your app. I like to tweak those in your app. It is located at /proc/sys/kernel/. Thanks""""",good but need more settings hi can you please add these sched wakeup granularity ns sched latency ns sched min granularity ns settings to your app i like to tweak those in your app it is located at proc sys kernel thanks,4,0.7992,23,3.1780538303479458,0.0042365573200564555,0,0
Great app Very helpfull when on the run,great app very helpfull when on the run,4,0.6249,4,1.6094379124341003,0.28421159927578943,0,0
Free! At least it's free  unlike some emulators I know... *cough* drastic *cough* and it's quite good,free at least it s free unlike some emulators i know cough drastic cough and it s quite good,4,0.8775,11,2.4849066497880004,-0.12153536342081495,0,0
Good app It is very good for fast and easy update  to the latest versions,good app it is very good for fast and easy update to the latest versions,4,0.8399,8,2.1972245773362196,-0.061139140944994175,0,0
Everything is nice but the home button issue that have other users too and a pincode that's missing too,everything is nice but the home button issue that have other users too and a pincode that s missing too,4,-0.2263,8,2.1972245773362196,1.6514792740475612,0,0
All good but not automatic,all good but not automatic,4,0.2382,2,1.0986122886681098,0.9053610469194036,0,0
Works perfectly It does what it says. All features work perfectly. The only things that are missing are 1)having the info about the free space on server 2)renaming torrent files (very useful option to make torrent names compatible with media server library). To do that I have to use the transmission remote I have on my win PC. It will be 5 stars when this option will be available.,works perfectly it does what it says all features work perfectly the only things that are missing are having the info about the free space on server renaming torrent files very useful option to make torrent names compatible with media server library to do that i have to use the transmission remote i have on my win pc it will be stars when this option will be available,4,0.9531,31,3.4657359027997265,-0.24297032137751806,0,0
ok,ok,4,0.296,0,0.0,0.8125179176879556,0,0
Mukhles nice,mukhles nice,4,0.4215,2,1.0986122886681098,0.6109294623497772,0,0
Very satisfied so far,very satisfied so far,4,0.4754,2,1.0986122886681098,0.5243508349176831,0,0
Lahore,lahore,4,0.0,1,0.6931471805599453,1.2879775414337784,0,0
Love it...BUT... ...I can't figure out how to save games. It keeps saying you can only do that from the menu  but all I find is help and settings. Any help?,love it but i can t figure out how to save games it keeps saying you can only do that from the menu but all i find is help and settings any help,4,0.8957,11,2.4849066497880004,-0.15076970515113253,0,0
